-72.1138909994 -5817.6952135	-3712.89854474	-3453.55332772	-1888.13464384	-2706.02043524	-1926.49081183	-2826.85853092	-2224.06358629	-1791.2658375	-1085.01109081
-70.1106714557 -5893.90232732	-3874.88056409	-3544.31923639	-2159.80470405	-3001.80020945	-2162.98023738	-2995.49827269	-2394.87778162	-1810.42018784	-1178.30302767
-68.1074550923 -5951.03070291	-4060.66961249	-3624.48059736	-2384.32605652	-3265.47477318	-2417.25186779	-3175.27486074	-2564.52509777	-1882.3815502	-1280.15690585
-66.1042419106 -5997.61214889	-4261.58141317	-3696.64667899	-2618.36278559	-3492.17007007	-2684.09196334	-3370.23775511	-2724.5544204	-1983.34787434	-1396.3547927
-64.1010319118 -6039.22082972	-4473.9330168	-3769.81701461	-2876.51466754	-3678.58006555	-2954.7823276	-3580.0607811	-2861.81616989	-2060.6230561	-1515.62902614
-62.0978250971 -6086.3396955	-4688.50607065	-3851.49802301	-3142.54658631	-3825.88311717	-3220.91387919	-3797.494676	-2975.4725341	-2138.90656934	-1630.74549198
-60.0946214678 -6144.30361437	-4898.40943424	-3952.45092855	-3404.15114994	-3940.72952854	-3468.33879102	-4014.28355378	-3063.93816928	-2203.97247717	-1736.19008418
-58.0914210251 -6220.30928921	-5106.75427231	-4085.93922376	-3668.12449264	-4038.33354418	-3682.11096202	-4219.89040979	-3131.90478134	-2252.1016169	-1838.5161484
-56.0882237704 -6319.32524627	-5313.57621868	-4259.75559397	-3915.56969001	-4133.43919412	-3856.37163207	-4405.59218794	-3192.66292641	-2303.59179494	-1950.53980231
-54.0850297048 -6446.31134794	-5521.41431085	-4467.53280774	-4138.52539944	-4238.88063742	-3997.01245818	-4565.67723061	-3257.40982964	-2387.50857246	-2082.54008593
-52.0818388297 -6603.30368412	-5714.46375711	-4632.59158685	-4332.62485574	-4359.49153178	-4113.38504395	-4700.58155951	-3341.99111987	-2526.29389563	-2241.31610684
-50.0786511463 -6785.78362083	-5873.32298728	-4796.0605036	-4499.5847688	-4491.58807854	-4218.15828838	-4813.56282422	-3455.09769517	-2710.63198693	-2425.08088227
-48.0754666558 -6985.3093277	-6027.46596837	-4986.11087342	-4645.60904104	-4631.10938237	-4326.96882193	-4910.84459352	-3605.55790006	-2909.60771303	-2623.97565379
-46.0722853595 -7190.83951943	-6209.32222954	-5202.96764877	-4778.40540694	-4768.85022732	-4448.43237604	-4994.16237949	-3802.94418619	-3107.84835676	-2801.11169428
-44.0691072587 -7391.34691015	-6398.45286749	-5429.28102608	-4907.47719939	-4897.23789285	-4584.72782288	-5069.24068998	-4053.44028321	-3273.57389143	-2953.78769468
-42.0659323545 -7571.44031815	-6566.30383251	-5652.69060433	-5036.95471304	-5013.00631339	-4733.86421925	-5138.66147471	-4336.76581789	-3389.77485495	-3113.84998551
-40.0627606482 -7725.12384133	-6715.31717617	-5867.39095014	-5166.93477628	-5115.69878663	-4892.07821298	-5204.40562745	-4621.35418312	-3461.67891878	-3291.13823262
-38.0595921412 -7836.10031148	-6850.73500103	-6061.77502899	-5294.62324603	-5207.89342042	-5051.68887621	-5267.79695305	-4883.73028201	-3508.10616104	-3460.86893244
-36.0564268346 -7900.1890614	-6978.4444922	-6229.74266716	-5414.74083129	-5292.63753669	-5206.77306929	-5329.72988475	-5105.43183828	-3551.41104941	-3604.07649639
-34.0532647296 -7920.4862963	-7103.39104582	-6365.14580554	-5521.41639996	-5371.36228398	-5349.21798325	-5388.76122638	-5275.75445529	-3617.59336411	-3710.42983511
-32.0501058276 -7964.4959539	-7224.13329183	-6468.48795127	-5615.46657662	-5445.97405918	-5476.8686224	-5449.26873173	-5396.80623426	-3726.19291046	-3790.79517227
-30.0469501297 -8053.85489006	-7340.47200541	-6545.35115664	-5702.749388	-5516.41414316	-5586.56750654	-5509.07864863	-5476.08710386	-3887.78244809	-3864.17634617
-28.0437976372 -8180.18465118	-7449.41460691	-6608.96639867	-5791.95529564	-5587.07791105	-5678.39498898	-5569.91086334	-5530.20645179	-4099.31811862	-3953.89234775
-26.0406483513 -8311.35760908	-7552.04088234	-6667.20121863	-5892.66168653	-5661.68784584	-5752.64155663	-5637.16463354	-5573.52176905	-4343.40074887	-4077.61434687
-24.0375022733 -8423.11358338	-7653.74761414	-6729.09533082	-6010.11983735	-5744.44433288	-5812.33705288	-5709.56658398	-5625.60623167	-4598.57751534	-4237.17851339
-22.0343594045 -8495.55320087	-7756.74886255	-6798.1034552	-6146.76932074	-5839.66968584	-5861.64732045	-5790.34473649	-5699.4462353	-4841.30863011	-4420.12475895
-20.0312197459 -8517.80886713	-7860.25726685	-6878.16541126	-6294.31074161	-5949.68772172	-5907.41775045	-5882.78370901	-5797.04681076	-5053.28853015	-4606.15341956
-18.0280832989 -8490.19623519	-7959.32669684	-6961.78728929	-6443.91457404	-6072.70607312	-5959.21819955	-5986.05699711	-5916.99024805	-5222.62377247	-4771.64358065
-16.0249500648 -8416.7581776	-8055.51075754	-7043.08589256	-6584.68317272	-6208.99416997	-6027.56023202	-6102.67912023	-6054.23178986	-5348.83474134	-4902.72529907
-14.0218200447 -8308.63002041	-8149.77407494	-7117.25594363	-6708.7574301	-6356.62946039	-6119.27876587	-6233.52251727	-6199.4614777	-5439.00678314	-4997.20235578
-12.0186932398 -8178.08498885	-8246.87902248	-7177.85785772	-6813.05387457	-6510.50396755	-6240.09428554	-6380.52057808	-6340.78895517	-5503.44332857	-5059.67129936
-10.0155696514 -8037.12114715	-8354.18989439	-7222.60266833	-6898.27049869	-6667.64883679	-6390.56274398	-6543.87357241	-6472.87149971	-5556.43529775	-5107.12254694
-8.01244928081 -7893.9808256	-8475.76703756	-7250.30252665	-6969.22105798	-6828.19670545	-6562.85270942	-6721.76152454	-6587.92784629	-5613.77355261	-5154.41710806
-6.00933212912 -7748.20263828	-8541.73037965	-7264.1952718	-7023.31994505	-6994.39458275	-6742.48266272	-6913.11465205	-6685.65046851	-5691.06682181	-5214.94797073
-4.00621819761 -7588.49765498	-8414.34305648	-7262.92874288	-7084.08850174	-7166.68861816	-6914.55393036	-7113.60511738	-6770.04624709	-5797.59456695	-5296.87126491
-2.0031074875 -7413.94303981	-8128.96559986	-7243.404665	-7188.87862378	-7370.73872267	-7064.52616061	-7318.50129227	-6851.22044278	-5936.42604353	-5404.30832389
0 -7270	-7815.6256757	-7203.93246316	-7357.57454666	-7576.32524343	-7180.22304104	-7529.50009605	-6931.89481541	-6102.90493907	-5531
2.00310426366 -7133.78067859	-7545.83394351	-7139.01342368	-7557.75670673	-7597.90837412	-7252.22419697	-7744.09121963	-7016.52606577	-6283.11257639	-5670.04484334
4.00620530225 -6998.98633235	-7317.23931974	-7045.01388884	-7731.28552658	-7672.207864	-7281.41113441	-7951.74847034	-7104.51727554	-6464.18117174	-5808.21875349
6.00930311457 -6880.80056301	-7125.58455894	-6919.90316922	-7730.1610938	-7683.95038847	-7268.9167473	-8149.92243748	-7195.2576677	-6632.05345049	-5926.56456982
8.01239769939 -6784.03257798	-6962.46184295	-6770.49669697	-7582.00670143	-7523.00153771	-7221.41445415	-8345.14606094	-7283.02687504	-6781.24721291	-6009.44412857
10.0154890555 -6706.63528104	-6829.55837566	-6605.07819623	-7481.74066042	-7307.02314363	-7148.39551462	-8468.91271578	-7361.02331712	-6911.87743196	-6053.47393913
12.0185771817 -6643.72971787	-6721.73163722	-6433.40503612	-7390.62806663	-7076.69861611	-7058.29085196	-8471.31427415	-7422.38431153	-7028.4447982	-6101.38408868
14.0216620768 -6587.48093999	-6631.40020526	-6266.16205985	-7257.02563443	-6841.62945588	-6956.68508319	-8358.47382422	-7460.34835646	-7133.35353811	-6174.32978264
